ApplNo	DrugName	
012034	PERMITIL	
012034	PERMITIL	
012034	PERMITIL	
012034	PERMITIL	
012041	KENALOG-10	
012052	HYDROCORTONE	
012071	DECADRON	
012071	DECADRON	
012093	ISORDIL	
012093	ISORDIL	
012093	ISORDIL	
012093	ISORDIL	
012093	ISORDIL	
012095	ORINASE DIAGNOSTIC	
012097	KENALOG IN ORABASE	
012102	MEDIHALER ERGOTAMINE	
012104	KENALOG	
012111	MYDRIACYL	
012111	MYDRIACYL	
012122	GLUCAGON	
012122	GLUCAGON	
012125	CARBOCAINE W/ NEO-COBEFRIN	
012125	CARBOCAINE	
012126	ULO	
012128	FOVANE	
012128	URESE	
012141	CYTOXAN	
012141	CYTOXAN	
012142	CYTOXAN	
012142	CYTOXAN	
012142	CYTOXAN (LYOPHILIZED)	
012142	CYTOXAN (LYOPHILIZED)	
012142	CYTOXAN (LYOPHILIZED)	
012142	LYOPHILIZED CYTOXAN	
012142	LYOPHILIZED CYTOXAN	
012142	CYTOXAN (LYOPHILIZED)	
012142	CYTOXAN (LYOPHILIZED)	
012142	CYTOXAN (LYOPHILIZED)	
012145	PROLIXIN	
012148	ORETICYL 25	
012148	ORETICYL FORTE	
012148	ORETICYL 50	
012151	ALDACTONE	
012151	ALDACTONE	
012151	ALDACTONE	
012154	UREAPHIL	
012155	RELA	
012157	NORFLEX	
012164	NATURETIN-2.5	
012164	NATURETIN-5	
012164	NATURETIN-10	
012179	VOSOL	
012184	NORLUTATE	
012193	SER-AP-ES	
012209	FLUOROURACIL	
012209	FLUOROURACIL	
012223	AQUAMEPHYTON	
012223	AQUAMEPHYTON	
012248	PLEGINE	
012249	LIBRIUM	
012249	LIBRIUM	
012249	LIBRIUM	
012250	CARBOCAINE	
012250	CARBOCAINE	
012250	CARBOCAINE	
012254	TINDAL	
012259	ALPHADROL	
012265	NAQUA	
012265	NAQUA	
012265	NAQUIVAL	
012281	ROBAXISAL	
012283	HYGROTON	
012283	HYGROTON	
012285	SYNTOCINON	
012301	LIBRIUM	
012302	CHOLOXIN	
012302	CHOLOXIN	
012302	CHOLOXIN	
012302	CHOLOXIN	
012329	ISMELIN	
012329	ISMELIN	
012339	BRONKOMETER	
012339	BRONKOSOL	
012339	BRONKOSOL	
012342	PARNATE	
012359	SALUTENSIN	
012359	SALUTENSIN-DEMI	
012365	SOMA COMPOUND	
012366	SOMA COMPOUND W/ CODEINE	
012376	DECADRON	
012380	ZARONTIN	
012382	LARGON	
012383	COLBENEMID	
012394	DISOPHROL	
012402	IVADANTIN	
012418	AKINETON	
012419	PERMITIL	
012421	MEDROL ACETATE	
012421	MEDROL ACETATE	
012427	DIDREX	
012427	DIDREX	
012429	THIOGUANINE	
012455	EQUANIL	
012462	LOMOTIL	
012470	AKRINOL	
012485	POVAN	
012486	TARACTAN	
012486	TARACTAN	
012486	TARACTAN	
012486	TARACTAN	
012487	TARACTAN	
012489	EXNA	
012515	KENACORT	
012516	SANSERT	
012524	ENDURON	
012524	ENDURON	
012541	DEPO-PROVERA	
012541	DEPO-PROVERA	
012542	TANDEARIL	
012546	TENUATE DOSPAN	
012575	ACTIFED W/ CODEINE	
012583	OPHTHETIC	
012594	METAHYDRIN	
012594	METAHYDRIN	
012616	ALDACTAZIDE	
012616	ALDACTAZIDE	
012623	FLAGYL	
012623	FLAGYL	
012649	PERIACTIN	
012657	CELESTONE	
012665	VELBAN	
012674	HEXADROL	
012675	HEXADROL	
012675	HEXADROL	
012675	HEXADROL	
012675	HEXADROL	
012678	TOLBUTAMIDE	
012697	TRISORALEN	
012699	LOMOTIL	
012703	ELAVIL	
012703	ELAVIL	
012703	ELAVIL	
012703	ELAVIL	
012703	ELAVIL	
012703	ELAVIL	
012704	ELAVIL	
012708	DIUTENSEN-R	
012715	GANTANOL	
012715	GANTANOL-DS	
012728	ORTHO-NOVUM 10-21	
012728	ORTHO-NOVUM 1/50 21	
012728	ORTHO-NOVUM 2-21	
012731	DECASPRAY	
012737	WILPO	
012750	LIBRAX	
012753	TORECAN	
012754	TORECAN	
012768	PROKETAZINE	
012768	PROKETAZINE	
012768	PROKETAZINE	
012770	VOSOL HC	
012772	HALDRONE	
012772	HALDRONE	
012775	ENDURONYL	
012775	ENDURONYL FORTE	
012787	SYNALAR	
012787	SYNALAR	
012787	SYNALAR	
012796	QUINIDEX	
012802	ARISTOCORT	
012806	CORDRAN	
012806	CORDRAN SP	
012806	CORDRAN SP	
012806	CORDRAN	
012813	BLEPHAMIDE	
012827	ROBINUL	
012827	ROBINUL FORTE	
012828	TRAVASE	
012836	PERSANTINE	
012836	PERSANTINE	
012836	PERSANTINE	
012845	RENESE	
012845	RENESE	
012845	RENESE	
012882	ISORDIL	
012882	ISORDIL	
012885	WINSTROL	
012892	URACIL MUSTARD	
012911	METOPIRONE	
012911	METOPIRONE	
012928	NOVRAD	
012928	NOVRAD	
012928	NOVRAD	
012936	DROLBAN	
012940	ISORDIL	
012940	ISORDIL	
012940	ISORDIL	
012945	DIAMOX	
012947	ARTANE	
012967	ORAGRAFIN SODIUM	
012968	ORAGRAFIN CALCIUM	
012972	METATENSIN #2	
012972	METATENSIN #4	
013025	THAM-E	
013025	THAM	
013026	TRECATOR	
013055	NORFLEX	
013056	PENTHRANE	
013077	XYLOCAINE	
013092	SULFABID	
013093	SULFABID	
013132	DECA-DURABOLIN	
013132	DECA-DURABOLIN	
013132	DECA-DURABOLIN	
013157	ANHYDRON	
013174	DYRENIUM	
013174	DYRENIUM	
013217	SKELAXIN	
013217	SKELAXIN	
013220	PERIACTIN	
013247	TORECAN	
013263	VALIUM	
013263	VALIUM	
013263	VALIUM	
013264	HYDROMOX	
013294	AZO GANTANOL	
013295	CONRAY	
013295	CONRAY 43	
013296	DUO-MEDIHALER	
013319	ANGIO-CONRAY	
013334	DECADRON W/ XYLOCAINE	
013378	DYMELOR	
013378	DYMELOR	
013400	ALDOMET	
013400	ALDOMET	
013400	ALDOMET	
013401	ALDOMET	
013402	ALDORIL 15	
013402	ALDORIL 25	
013402	ALDORIL D30	
013402	ALDORIL D50	
013413	DEXACORT	
013416	NORGESIC	
013416	NORGESIC FORTE	
013420	TREST	
013422	MAXIDEX	
013428	VALPIN 50	
013448	EUTONYL	
013448	EUTONYL	
013448	EUTONYL	
013483	DRIXORAL	
013483	DISOPHROL	
013538	DECADERM	
013553	ESIMIL	
013601	MUCOMYST	
013601	MUCOMYST	
013615	QUIDE	
013615	QUIDE	
013621	PERTOFRANE	
013621	PERTOFRANE	
013625	NORINYL 1+50 21-DAY	
013625	NORINYL	
013636	RENESE-R	
013664	GANTANOL	
013684	OSMITROL 5% IN WATER	
013684	OSMITROL 10% IN WATER	
013684	OSMITROL 20% IN WATER	
013684	OSMITROL 15% IN WATER	
013684	OSMITROL 5% IN WATER IN PLASTIC CONTAINER	
013684	OSMITROL 10% IN WATER IN PLASTIC CONTAINER	
013684	OSMITROL 20% IN WATER IN PLASTIC CONTAINER	
013684	OSMITROL 15% IN WATER IN PLASTIC CONTAINER	
013718	OXANDRIN	
013718	OXANDRIN	
013731	BILOPAQUE	
013790	CORDRAN	
013927	HYDROMOX R	
013934	STOXIL	
013935	HERPLEX	
013960	SYNALAR	
013993	CHROMITOPE SODIUM	
013993	CHROMITOPE SODIUM	
014005	MAXIBOLIN	
014006	MAXIBOLIN	
014103	ONCOVIN	
014103	ONCOVIN	
014103	ONCOVIN	
014122	PROTOPAM CHLORIDE	
014127	XYLOCAINE	
014134	PROTOPAM CHLORIDE	
014169	DENDRID	
014173	PROKETAZINE	
014214	NEGGRAM	
014214	NEGGRAM	
014214	NEGGRAM	
014215	CELESTONE	
014217	MAOLATE	
014242	DEXACORT	
014295	CONRAY 400	
014322	MEPROBAMATE	
014322	MEPROBAMATE	
014349	DELFEN	
014359	NEURAMATE	
014359	NEURAMATE	
014368	MEPROBAMATE	
014368	MEPROBAMATE	
014394	XYLOCAINE	
014399	NORPRAMIN	
014399	NORPRAMIN	
014399	NORPRAMIN	
014399	NORPRAMIN	
014399	NORPRAMIN	
014399	NORPRAMIN	
014474	MEPROBAMATE	
014474	MEPROBAMATE	
014547	MEPROBAMATE	
014547	MEPROBAMATE	
014601	MEPROBAMATE	
014602	CELESTONE SOLUSPAN	
014684	AVENTYL HYDROCHLORIDE	
014684	AVENTYL HYDROCHLORIDE	
014685	AVENTYL 	
014691	ALKERAN	
014694	HEXADROL	
014694	HEXADROL	
014694	HEXADROL	
014696	PRE-SATE	
014713	ETRAFON-A	
014713	ETRAFON 2-25	
014713	ETRAFON-FORTE	
014713	ETRAFON 2-10	
014715	TRIAVIL 2-25	
014715	TRIAVIL 4-10	
014715	TRIAVIL 2-10	
014715	TRIAVIL 4-25	
014715	TRIAVIL 4-50	
014738	MANNITOL 20%	
014740	MENRIUM 5-2	
014740	MENRIUM 5-4	
014740	MENRIUM 10-4	
014762	CELESTONE	
014763	CITANEST	
014763	CITANEST	
014763	CITANEST	
014763	CITANEST PLAIN	
014763	CITANEST FORTE	
014764	ROBINUL	
014860	ARALEN PHOSPHATE W/ PRIMAQUINE PHOSPHATE	
014879	DOPRAM	
014882	MEPROBAMATE	
014882	MEPROBAMATE	
014901	KENALOG-40	
015034	PONSTEL	
015072	MEPROBAMATE	
015103	REGROTON	
015103	DEMI-REGROTON	
015139	MEPROBAMATE	
015139	MEPROBAMATE	
015193	MESTINON	
015197	AMICAR	
015197	AMICAR	
015229	AMICAR	
015230	AMICAR	
015296	SYNALAR	
015417	MEPROBAMATE	
015417	MEPROBAMATE	
015419	HIPPUTOPE	
015426	MEPROBAMATE	
015426	MEPROBAMATE	
015438	MEPROBAMATE	
015438	MEPROBAMATE	
015500	TOLINASE	
015500	TOLINASE	
015500	TOLINASE	
015539	SERAX	
015539	SERAX	
015539	SERAX	
015539	SERAX	
015865	LEVOPROME	
015868	STOXIL	
015874	ALUPENT	
015874	ALUPENT	
015921	HALDOL	
015921	HALDOL	
015921	HALDOL	
015921	HALDOL	
015921	HALDOL	
015921	HALDOL	
015922	HALDOL	
015923	HALDOL	
016000	SULLA	
016001	AQUATAG	
016001	AQUATAG	
016008	PERMITIL	
016012	VIVACTIL	
016012	VIVACTIL	
016016	ALDOCLOR-150	
016016	ALDOCLOR-250	
016020	SYMMETREL	
016023	SYMMETREL	
016029	OVULEN	
016029	OVULEN-21	
016030	8-HOUR BAYER	
016030	MEASURIN	
016033	VONTROL	
016042	DYAZIDE	
016042	DYAZIDE	
016047	EUTRON	
016049	INNOVAR	
016053	BETAPAR	
016059	INDOCIN	
016059	INDOCIN	
016069	MEPRIAM	
016080	MANNITOL 5%	
016080	MANNITOL 10%	
016080	MANNITOL 15%	
016080	MANNITOL 20%	
016080	MANNITOL 15% W/ DEXTROSE 5% IN SODIUM CHLORIDE 0.45%	
016080	MANNITOL 10% W/ DEXTROSE 5% IN DISTILLED WATER	
016080	MANNITOL 5% W/ DEXTROSE 5% IN SODIUM CHLORIDE 0.12%	
016084	ZYLOPRIM	
016084	ZYLOPRIM	
016087	VALIUM	
016089	RUBRATOPE-57 KIT	
016089	RUBRATOPE-57	
016090	RUBRATOPE-60 KIT	
016090	RUBRATOPE-60	
016092	EDECRIN	
016092	EDECRIN	
016093	EDECRIN	
016096	MINTEZOL	
016097	MINTEZOL	
016099	ATROMID-S	
016110	PROLIXIN ENANTHATE	
016118	TESLAC	
016118	TESLAC	
016119	TESLAC	
016126	PRIMATENE MIST	
016126	BRONITIN MIST	
016131	CLOMID	
016144	ETHAMIDE	
016149	TARACTAN	
016151	UREX	
016161	SYNALAR-HP	
016191	SORBITRATE	
016191	SORBITRATE	
016192	SORBITRATE	
016192	SORBITRATE	
016194	TALWIN	
016199	CORTENEMA	
016211	MIOCHOL	
016224	ROBENGATOPE	
016224	ROBENGATOPE	
016224	ROBENGATOPE	
016235	TACE	
016245	VERCYTE	
016245	VERCYTE	
016249	TRANMEP	
016267	DESFERAL	
016267	DESFERAL	
016269	MANNITOL 5%	
016269	MANNITOL 10%	
016269	MANNITOL 15%	
016269	MANNITOL 20%	
016269	MANNITOL 25%	
016269	MANNITOL 25%	
016273	LASIX	
016273	LASIX	
016273	LASIX	
016295	HYDREA	
016295	DROXIA	
016295	DROXIA	
016295	DROXIA	
016297	XYLOCAINE 1.5% W/ DEXTROSE 7.5%	
016320	MYAMBUTOL	
016320	MYAMBUTOL	
016320	MYAMBUTOL	
016320	MYAMBUTOL	
016322	VALISONE	
016322	VALISONE	
016324	IMURAN	
016324	IMURAN	
016363	LASIX	
016366	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016367	DEXTROSE 5% IN PLASTIC CONTAINER	
016379	LOCORTEN	
016401	NEOPAP	
016402	ALUPENT	
016403	HYPAQUE	
016403	HYPAQUE	
016403	HYPAQUE-CYSTO	
016418	INDERAL	
016418	INDERAL	
016418	INDERAL	
016418	INDERAL	
016418	INDERAL	
016418	INDERAL	
016419	PROPRANOLOL HYDROCHLORIDE	
016455	CORDRAN	
016466	ARISTOSPAN	
016466	ARISTOSPAN	
016472	MANNITOL 10%	
016472	MANNITOL 20%	
016472	MANNITOL 15%	
016515	SODIUM IODIDE I 131	
016515	SODIUM IODIDE I 131	
016517	SODIUM IODIDE I 131	
016517	SODIUM IODIDE I 131	
016584	NAVANE	
016584	NAVANE	
016584	NAVANE	
016584	NAVANE	
016584	NAVANE	
016608	TEGRETOL	
016619	SUBLIMAZE PRESERVATIVE FREE	
016620	MACRODANTIN	
016620	MACRODANTIN	
016620	MACRODANTIN	
016624	HMS	
016635	CYANOCOBALAMIN CO 57 SCHILLING TEST KIT	
016636	NARCAN	
016636	NARCAN	
016636	NARCAN	
016640	QUESTRAN	
016640	QUESTRAN	
016647	QUINAGLUTE	
016649	FEMINONE	
016659	NORINYL 1+50 28-DAY	
016666	HIPPURAN I 131	
016672	OVRAL	
016673	DEXTROSE 5% IN PLASTIC CONTAINER	
016673	DEXTROSE 5% IN PLASTIC CONTAINER	
016675	DECADRON-LA	
016677	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016677	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016678	DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016679	LACTATED RINGER'S AND DEXTROSE 5% IN PLASTIC CONTAINER	
016680	EUTHROID-0.5	
016680	EUTHROID-1	
016680	EUTHROID-2	
016680	EUTHROID-3	
016682	LACTATED RINGER'S IN PLASTIC CONTAINER	
016683	DEXTROSE 5% IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	
016687	DEXTROSE 5% IN SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER	
016689	DEXTROSE 5% IN SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	
016692	SODIUM LACTATE 0.167 MOLAR IN PLASTIC CONTAINER	
016693	RINGER'S IN PLASTIC CONTAINER	
016694	DEXTROSE 10% IN PLASTIC CONTAINER	
016695	DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER	
016696	DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016697	DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	
016704	RESECTISOL	
016705	OVULEN-28	
016708	SODIUM CHROMATE CR 51	
016709	ORTHO-NOVUM 1/50 28	
016715	ORTHO-NOVUM 1/80 21	
016715	ORTHO-NOVUM 1/80 28	
016717	TRAVERT 10% IN PLASTIC CONTAINER	
016721	DALMANE	
016721	DALMANE	
016723	NORLESTRIN 28 1/50	
016724	NORINYL 1+80 21-DAY	
016725	NORINYL 1+80 28-DAY	
016727	PROLIXIN DECANOATE	
016729	FERROUS CITRATE FE 59	
016730	DEXTROSE 5% IN PLASTIC CONTAINER	
016730	DEXTROSE 5% IN PLASTIC CONTAINER	
016732	TALWIN 50	
016733	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
016734	STERILE WATER IN PLASTIC CONTAINER	
016740	VALISONE	
016741	SORBITOL 3.3% IN PLASTIC CONTAINER	
016749	NORLESTRIN 21 1/50	
016750	CORTROSYN	
016755	DIAPID	
016758	NAVANE	
016762	INDERAL	
016762	INDERAL	
016762	INDERAL	
016762	INDERAL	
016762	INDERAL	
016763	SULFAMYLON	
016765	FLUOROPLEX	
016766	NORLESTRIN FE 1/50	
016768	ESTROVIS	
016768	ESTROVIS	
016769	URISPAS	
016772	RESECTISOL IN PLASTIC CONTAINER	
016774	SERENTIL	
016774	SERENTIL	
016774	SERENTIL	
016774	SERENTIL	
016775	SERENTIL	
016776	SORBITRATE	
016776	SORBITRATE	
016782	LITHONATE	
016783	VASCORAY	
016784	GLYCINE 1.5% IN PLASTIC CONTAINER	
016785	MATULANE	
016792	SURMONTIL	
016792	SURMONTIL	
016792	SURMONTIL	
016793	CYTARABINE	
016793	CYTARABINE	
016793	CYTARABINE	
016793	CYTARABINE	
016796	INAPSINE	
016798	SINEQUAN	
016798	SINEQUAN	
016798	SINEQUAN	
016798	SINEQUAN	
016798	SINEQUAN	
016798	SINEQUAN	
016801	XYLOCAINE PRESERVATIVE FREE	
016801	XYLOCAINE PRESERVATIVE FREE	
016801	XYLOCAINE PRESERVATIVE FREE	
016801	XYLOCAINE PRESERVATIVE FREE	
016801	XYLOCAINE PRESERVATIVE FREE	
016803	BRONKAID MIST	
016806	OVRAL-28	
016807	THYROLAR-0.25	
016807	THYROLAR-2	
016807	THYROLAR-3	
016807	THYROLAR-1	
016807	THYROLAR-0.5	
016807	THYROLAR-5	
016809	TRICLOS	
016812	KETALAR	
016812	KETALAR	
016812	KETALAR	
016813	VAPO-ISO	
016814	NORISODRINE AEROTROL	
016818	EMETE-CON	
016820	EMETE-CON	
016822	FREAMINE 8.5%	
016822	FREAMINE II 8.5%	
016822	FREAMINE III 3% W/ ELECTROLYTES	
016822	FREAMINE III 8.5%	
016822	FREAMINE III 10%	
016822	FREAMINE HBC 6.9%	
016822	FREAMINE III 8.5% W/ ELECTROLYTES	
016829	DARVON-N W/ ASA	
016830	TRICLOS	
016831	EFUDEX	
016831	EFUDEX	
016831	EFUDEX	
016832	CYLERT	
016832	CYLERT	
016832	CYLERT	
016834	LITHIUM CARBONATE	
016844	DARVOCET	
016847	ISOPAQUE 440	
016848	ANADROL-50	
016851	FML	
016852	NORLESTRIN 21 2.5/50	
016854	NORLESTRIN FE 2.5/50	
016860	ESKALITH	
016861	DARVON-N	
016862	DARVON-N	
016863	DARVON-N W/ ASA	
016885	LYSODREN	
016891	TALWIN COMPOUND	
016904	NAVANE	
016904	NAVANE	
016908	LIDEX	
016908	LIDEX-E	
016909	LIDEX	
016911	DELALUTIN	
016911	DELALUTIN	
016912	LARODOPA	
016912	LARODOPA	
016912	LARODOPA	
016912	LARODOPA	
016912	LARODOPA	
016912	LARODOPA	
016913	DOPAR	
016913	DOPAR	
016913	DOPAR	
016913	DOPAR	
016913	DOPAR	
016921	RETIN-A	
016921	RETIN-A	
016923	TESULOID	
016927	DEMULEN 1/50-21	
016928	MEPROBAMATE	
016929	FUDR	
016931	R-GENE 10	
016932	VALISONE	
016936	DEMULEN 1/50-28	
016938	CATARASE	
016942	HALOTEX	
016943	HALOTEX	
016948	BENDOPA	
016948	BENDOPA	
016948	BENDOPA	
016949	LIMBITROL	
016949	LIMBITROL DS	
016954	MICRONOR	
016964	MARCAINE HYDROCHLORIDE	
016964	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE	
016964	MARCAINE HYDROCHLORIDE PRESERVATIVE FREE	
016964	MARCAINE HYDROCHLORIDE	
016964	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE PRESERVATIVE FREE	
016964	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE	
016964	MARCAINE HYDROCHLORIDE PRESERVATIVE FREE	
016964	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE PRESERVATIVE FREE	
016964	MARCAINE HYDROCHLORIDE PRESERVATIVE FREE	
016964	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE PRESERVATIVE FREE	
016968	MIOSTAT	
016979	MEGACE	
016979	MEGACE	
016980	LITHOTABS	
016983	CONRAY 30	
016987	DOXEPIN HYDROCHLORIDE	
016987	DOXEPIN HYDROCHLORIDE	
016987	DOXEPIN HYDROCHLORIDE	
016987	DOXEPIN HYDROCHLORIDE	
016987	DOXEPIN HYDROCHLORIDE	
016987	DOXEPIN HYDROCHLORIDE	
016988	FLUOROPLEX	
016990	INTAL	
016996	HYPERSTAT	
016997	SERENTIL	
016998	UTICORT	
017001	ANCOBON	
017001	ANCOBON	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN SODIUM	
017007	HEPARIN LOCK FLUSH	
017007	HEPARIN LOCK FLUSH	
017007	HEPARIN SODIUM	
017010	DESONIDE	
017011	PRED FORTE	
017013	SODIUM CHLORIDE	
017015	PAVULON	
017015	PAVULON	
017016	CHORIONIC GONADOTROPIN	
017016	CHORIONIC GONADOTROPIN	
017016	CHORIONIC GONADOTROPIN	
017016	CHORIONIC GONADOTROPIN	
017016	CHORIONIC GONADOTROPIN	
017016	CHORIONIC GONADOTROPIN	
017020	PANWARFIN	
017020	PANWARFIN	
017020	PANWARFIN	
017020	PANWARFIN	
017020	PANWARFIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017027	LIPO-HEPIN	
017029	HEPARIN SODIUM	
017029	HEPARIN SODIUM	
017029	HEPARIN SODIUM	
017029	HEPARIN SODIUM	
017029	HEPARIN SODIUM PRESERVATIVE FREE	
017029	HEPARIN SODIUM IN PLASTIC CONTAINER	
017029	HEPARIN SODIUM IN PLASTIC CONTAINER	
017029	HEPARIN SODIUM IN PLASTIC CONTAINER	
017029	HEPARIN SODIUM IN PLASTIC CONTAINER	
017029	HEPARIN SODIUM PRESERVATIVE FREE	
017029	HEPARIN SODIUM	
017031	OPILL	
017033	HEPARIN SODIUM	
017033	SODIUM HEPARIN	
017033	SODIUM HEPARIN	
017033	SODIUM HEPARIN	
017036	SODIUM HEPARIN	
017037	HEPARIN SODIUM	
017037	HEPARIN SODIUM	
017037	HEPARIN SODIUM	
017037	HEPARIN SODIUM	
017038	SODIUM CHLORIDE	
017042	FLUORINE F-18	
017045	RENOTEC	
017046	KAON CL	
017046	KAON CL-10	
017047	SETHOTOPE	
017048	PEPTAVLON	
017054	CHORIONIC GONADOTROPIN	
017054	CHORIONIC GONADOTROPIN	
017055	A.P.L.	
017055	A.P.L.	
017055	A.P.L.	
017056	FOLLUTEIN	
017057	CYSTO-CONRAY	
017057	CYSTO-CONRAY II	
017058	METHADONE HYDROCHLORIDE	
017059	TECHNECOLL	
017060	NOR-QD	
017063	ISMOTIC	
017064	HEPARIN LOCK FLUSH	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017064	HEPARIN SODIUM	
017067	CHORIONIC GONADOTROPIN	
017067	CHORIONIC GONADOTROPIN	
017067	CHORIONIC GONADOTROPIN	
017067	CHORIONIC GONADOTROPIN	
017078	DEXEDRINE	
017078	DEXEDRINE	
017078	DEXEDRINE	
017079	HALDOL SOLUTAB	
017084	PHOSPHOCOL P32	
017087	ETHRANE	
017090	TOFRANIL-PM	
017090	TOFRANIL-PM	
017090	TOFRANIL-PM	
017090	TOFRANIL-PM	
017098	SELENOMETHIONINE SE 75	
017100	PRED MILD	
017105	TRANXENE	
017105	TRANXENE	
017105	TRANXENE	
017105	TRANXENE SD	
017105	TRANXENE SD	
017105	TRANXENE	
017105	TRANXENE	
017105	TRANXENE	
017106	ATROPEN	
017106	ATROPEN	
017106	ATROPEN	
017106	ATROPEN	
017108	WESTADONE	
017108	WESTADONE	
017108	WESTADONE	
017108	WESTADONE	
017109	PREDNISONE	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017111	MOBAN	
017116	METHADOSE	
017118	SYMMETREL	
017122	DARVOCET-N 50	
017122	DARVOCET-N 100	
017129	CHOLEBRINE	
017130	HEPARIN SODIUM	
017130	HEPARIN SODIUM	
017130	HEPARIN SODIUM	
017130	HEPARIN SODIUM	
017243	ULTRA-TECHNEKOW FM	
017243	ULTRA-TECHNEKOW FM	
017244	UTICORT	
017247	SANOREX	
017247	SANOREX	
017255	MPI DTPA KIT - CHELATE	
017256	XENON XE 133	
017256	XENON XE 133	
017257	SELENOMETHIONINE SE 75	
017262	XENEISOL	
017264	TECHNETIUM TC-99M PENTETATE KIT	
017269	CHLORMERODRIN HG 197	
017279	GLOFIL-125	
017283	XENON XE 133	
017284	XENON XE 133	
017284	XENON XE 133	
017313	IODOHIPPURATE SODIUM I 131	
017315	SODIUM IODIDE I 131	
017316	SODIUM IODIDE I 131	
017316	SODIUM IODIDE I 131	
017318	SODIUM ROSE BENGAL I 131	
017321	SODIUM PERTECHNETATE TC 99M	
017321	SODIUM PERTECHNETATE TC 99M	
017321	SODIUM PERTECHNETATE TC 99M	
017322	SELENOMETHIONINE SE 75	
017339	MINITEC	
017340	RETIN-A	
017343	ACTIN-N	
017346	HEPARIN SODIUM	
017346	HEPARIN SODIUM	
017346	HEPARIN SODIUM	
017346	HEPARIN SODIUM	
017346	HEPARIN SODIUM	
017346	HEPARIN LOCK FLUSH	
017351	CORTIFOAM	
017352	FASTIN	
017354	LOESTRIN FE 1/20	
017355	LOESTRIN FE 1.5/30	
017362	PROGESTERONE	
017364	AQUATENSEN	
017366	MUCOMYST W/ ISOPROTERENOL	
017369	TELDRIN	
017369	TELDRIN	
017371	PRONESTYL	
017371	PRONESTYL	
017371	PRONESTYL	
017373	FLUOCINONIDE	
017374	DORMATE	
017376	SEPTRA	
017376	SEPTRA DS	
017377	BACTRIM	
017377	BACTRIM DS	
017378	PLASMA-LYTE 148 IN WATER IN PLASTIC CONTAINER	
017378	PLASMA-LYTE A IN PLASTIC CONTAINER	
017381	SILVADENE	
017385	PLASMA-LYTE 56 AND DEXTROSE 5% IN PLASTIC CONTAINER	
017386	ZAROXOLYN	
017386	ZAROXOLYN	
017386	ZAROXOLYN	
017388	GYNOREST	
017388	GYNOREST	
017390	PLASMA-LYTE M AND DEXTROSE 5% IN PLASTIC CONTAINER	
017391	IMURAN	
017395	INTROPIN	
017395	INTROPIN	
017395	INTROPIN	
017398	REGONOL	
017405	SOY-DOME	
017406	DICOPAC KIT	
017407	CATAPRES	
017407	CATAPRES	
017407	CATAPRES	
017408	CU-7	
017411	HEXA-GERM	
017412	GERMA-MEDICA	
017412	GERMA-MEDICA ""MG""	
017413	SCRUBTEAM SURGICAL SPONGEBRUSH	
017415	CENTRAX	
017421	DIAL	
017422	BICNU	
017423	SEPTISOL	
017424	SEPTISOL	
017425	PROGLYCEM	
017425	PROGLYCEM	
017426	DESONIDE	
017427	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	
017428	STERILE WATER	
017430	NEGGRAM	
017431	OCUSERT PILO-20	
017433	PRE-OP	
017433	PRE-OP II	
017434	PROSTIN F2 ALPHA	
017438	PLASMA-LYTE R IN PLASTIC CONTAINER	
017439	HYDROXYPROGESTERONE CAPROATE	
